KeyCode,JPName,5桁銘柄コード,4桁銘柄Code
3135,株式会社マーケットエンタープライズ,31350,3135
3136,株式会社エコノス,31360,3136
3137,株式会社ファンデリー,31370,3137
3138,株式会社富士山マガジンサービス,31380,3138
3139,株式会社ラクト・ジャパン,31390,3139
3140,株式会社イデアインターナショナル,31400,3140
3141,ウエルシアホールディングス株式会社,31410,3141
3143,オーウイル株式会社,31430,3143
3147,株式会社リックコーポレーション,31470,3147
3148,株式会社クリエイトＳＤホールディングス,31480,3148
3150,株式会社グリムス,31500,3150
3151,株式会社バイタルケーエスケー・ホールディングス,31510,3151
3153,八洲電機株式会社,31530,3153
3154,メディアスホールディングス株式会社,31540,3154
3156,株式会社ＵＫＣホールディングス,31560,3156
3157,ジューテックホールディングス株式会社,31570,3157
3159,丸善ＣＨＩホールディングス株式会社,31590,3159
3160,株式会社大光,31600,3160
3161,アゼアス株式会社,31610,3161
3163,株式会社トータル・メディカルサービス,31630,3163
3165,株式会社フーマイスターエレクトロニクス,31650,3165
3166,ＯＣＨＩホールディングス株式会社,31660,3166
3167,株式会社ＴＯＫＡＩホールディングス,31670,3167
3168,黒谷株式会社,31680,3168
3169,株式会社ミサワ,31690,3169
3171,マックスバリュ九州株式会社,31710,3171
3172,ティーライフ株式会社,31720,3172
3173,大阪工機株式会社,31730,3173
3174,株式会社ハピネス・アンド・ディ,31740,3174
3175,株式会社エー・ピーカンパニー,31750,3175
3176,三洋貿易株式会社,31760,3176
3177,株式会社ありがとうサービス,31770,3177
3178,チムニー株式会社,31780,3178
3179,シュッピン株式会社,31790,3179
3180,株式会社ビューティガレージ,31800,3180
3181,株式会社買取王国,31810,3181
3182,オイシックス株式会社,31820,3182
3183,ウイン・パートナーズ株式会社,31830,3183
3184,ＩＣＤＡホールディングス株式会社,31840,3184
3185,夢展望株式会社,31850,3185
3186,株式会社ネクステージ,31860,3186
3187,株式会社サンワカンパニー,31870,3187
3189,株式会社ＡＮＡＰ,31890,3189
3190,株式会社ホットマン,31900,3190
3191,株式会社ジョイフル本田,31910,3191
3192,株式会社白鳩,31920,3192
3193,株式会社鳥貴族,31930,3193
3194,株式会社キリン堂ホールディングス,31940,3194
3195,株式会社ジェネレーションパス,31950,3195
3196,株式会社ホットランド,31960,3196
3197,株式会社すかいらーく,31970,3197
3198,ＳＦＰダイニング株式会社,31980,3198
3199,綿半ホールディングス株式会社,31990,3199
3201,日本毛織株式会社,32010,3201
3202,ダイトウボウ株式会社,32020,3202
3204,株式会社トーア紡コーポレーション,32040,3204
3205,株式会社ダイドーリミテッド,32050,3205
3209,カネヨウ株式会社,32090,3209
3221,株式会社ヨシックス,32210,3221
3222,ユナイテッド・スーパーマーケット・ホールディングス株式会社,32220,3222
3223,株式会社エスエルディー,32230,3223
3224,株式会社ゼネラル・オイスター,32240,3224
3228,株式会社三栄建築設計,32280,3228
3230,スター・マイカ株式会社,32300,3230
3231,野村不動産ホールディングス株式会社,32310,3231
3232,三重交通グループホールディングス株式会社,32320,3232
3236,株式会社プロパスト,32360,3236
3237,株式会社イントランス,32370,3237
3238,セントラル総合開発株式会社,32380,3238
3241,株式会社ウィル,32410,3241
3242,株式会社アーバネットコーポレーション,32420,3242
3243,株式会社ダイヨシトラスト,32430,3243
3244,サムティ株式会社,32440,3244
3245,株式会社ディア・ライフ,32450,3245
3246,株式会社コーセーアールイー,32460,3246
3248,株式会社アールエイジ,32480,3248
3250,株式会社エー・ディー・ワークス,32500,3250
3252,日本商業開発株式会社,32520,3252
3254,株式会社　プレサンスコーポレーション,32540,3254
3258,ユニゾホールディングス株式会社,32580,3258
3260,株式会社エスポア,32600,3260
3261,株式会社グランディーズ,32610,3261
3264,株式会社アスコット,32640,3264
3266,株式会社ファンドクリエーショングループ,32660,3266
3267,株式会社フィル・カンパニー,32670,3267
3271,株式会社　ＴＨＥグローバル社,32710,3271
3275,ハウスコム株式会社,32750,3275
3276,日本管理センター株式会社,32760,3276
3277,株式会社サンセイランディック,32770,3277
3280,株式会社エストラスト,32800,3280
3284,株式会社フージャースホールディングス,32840,3284
3286,トラストホールディングス株式会社,32860,3286
3288,株式会社オープンハウス,32880,3288
3289,東急不動産ホールディングス株式会社,32890,3289
3291,飯田グループホールディングス株式会社,32910,3291
3293,アズマハウス株式会社,32930,3293
3294,株式会社イーグランド,32940,3294
3297,株式会社東武住販,32970,3297
3299,株式会社ムゲンエステート,32990,3299
3300,株式会社ＡＭＢＩＴＩＯＮ,33000,3300
3302,帝国繊維株式会社,33020,3302
3306,日本製麻株式会社,33060,3306
3313,ブックオフコーポレーション株式会社,33130,3313
3315,日本コークス工業株式会社,33150,3315
3316,東京日産コンピュータシステム株式会社,33160,3316
3317,株式会社フライングガーデン,33170,3317
3318,株式会社メガネスーパー,33180,3318
3319,株式会社ゴルフダイジェスト・オンライン,33190,3319
3320,クロスプラス株式会社,33200,3320
3321,ミタチ産業株式会社,33210,3321
3322,アルファグループ株式会社,33220,3322
3323,レカム株式会社,33230,3323
3325,ケンコーコム株式会社,33250,3325
3326,株式会社ランシステム,33260,3326
3328,ＢＥＥＮＯＳ株式会社,33280,3328
3329,東和フードサービス株式会社,33290,3329
3333,株式会社あさひ,33330,3333
3341,日本調剤株式会社,33410,3341
3344,株式会社ワンダーコーポレーション,33440,3344
3346,２１ＬＡＤＹ株式会社,33460,3346
3347,株式会社トラスト,33470,3347
3349,株式会社コスモス薬品,33490,3349
3350,株式会社レッド・プラネット・ジャパン,33500,3350
3352,株式会社バッファロー,33520,3352
3353,株式会社メディカル一光,33530,3353
3355,クリヤマホールディングス株式会社,33550,3355
3356,株式会社テリロジー,33560,3356
3358,ワイエスフード株式会社,33580,3358
3359,株式会社　タイセイ,33590,3359
3360,シップヘルスケアホールディングス株式会社,33600,3360
3361,株式会社トーエル,33610,3361
3366,株式会社一六堂,33660,3366
3370,株式会社フジタコーポレーション,33700,3370
3371,株式会社ソフトクリエイトホールディングス,33710,3371
3372,株式会社関門海,33720,3372
3374,内外テック株式会社,33740,3374
3375,株式会社ＺＯＡ,33750,3375
3376,株式会社オンリー,33760,3376
3377,株式会社バイク王＆カンパニー,33770,3377
3382,株式会社セブン＆アイ・ホールディングス,33820,3382
3384,株式会社アークコア,33840,3384
3385,株式会社薬王堂,33850,3385
3386,コスモ・バイオ株式会社,33860,3386
3387,株式会社クリエイト・レストランツ・ホールディングス,33870,3387
3388,明治電機工業株式会社,33880,3388
3390,ＩＮＥＳＴ株式会社,33900,3390
3391,株式会社ツルハホールディングス,33910,3391
3392,デリカフーズ株式会社,33920,3392
3393,スターティア株式会社,33930,3393
3394,株式会社ネットワークバリューコンポネンツ,33940,3394
3395,株式会社サンマルクホールディングス,33950,3395
3396,株式会社フェリシモ,33960,3396
3397,株式会社トリドールホールディングス,33970,3397
3399,株式会社丸千代山岡家,33990,3399
3401,帝人株式会社,34010,3401
3402,東レ株式会社,34020,3402
3405,株式会社クラレ,34050,3405
3407,旭化成株式会社,34070,3407
3408,サカイオーベックス株式会社,34080,3408
3409,北日本紡績株式会社,34090,3409
3415,株式会社ＴＯＫＹＯ　ＢＡＳＥ,34150,3415
3416,ピクスタ株式会社,34160,3416
3417,大木ヘルスケアホールディングス株式会社,34170,3417
3418,株式会社バルニバービ,34180,3418
3419,アートグリーン株式会社,34190,3419
3420,株式会社ケー・エフ・シー,34200,3420
3421,株式会社稲葉製作所,34210,3421
3422,株式会社　丸順,34220,3422
3423,株式会社エスイー,34230,3423
3424,ミヤコ株式会社,34240,3424
3426,アトムリビンテック株式会社,34260,3426
3431,宮地エンジニアリンググループ株式会社,34310,3431
3433,トーカロ株式会社,34330,3433
3434,株式会社アルファ,34340,3434
3435,サンコーテクノ株式会社,34350,3435
3436,株式会社ＳＵＭＣＯ,34360,3436
3437,特殊電極株式会社,34370,3437
3439,株式会社三ツ知,34390,3439
3440,日創プロニティ株式会社,34400,3440
3441,株式会社山王,34410,3441
3442,株式会社ＭＩＥコーポレーション,34420,3442
3443,川田テクノロジーズ株式会社,34430,3443
3444,株式会社菊池製作所,34440,3444
3445,株式会社ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,34450,3445
3452,株式会社ビーロット,34520,3452
3454,ファーストブラザーズ株式会社,34540,3454
3457,株式会社ハウスドゥ,34570,3457
3458,株式会社シーアールイー,34580,3458
3461,株式会社パルマ,34610,3461
3464,プロパティエージェント株式会社,34640,3464
3465,ケイアイスター不動産株式会社,34650,3465
3467,アグレ都市デザイン株式会社,34670,3467
3469,株式会社デュアルタップ,34690,3469
3474,Ｇ－ＦＡＣＴＯＲＹ株式会社,34740,3474
3475,株式会社グッドコムアセット,34750,3475
3477,フォーライフ株式会社,34770,3477
3501,住江織物株式会社,35010,3501
3504,株式会社丸八ホールディングス,35040,3504
3512,日本フエルト株式会社,35120,3512
3513,イチカワ株式会社,35130,3513
3514,日本バイリーン株式会社,35140,3514
3515,株式会社フジコー,35150,3515
3521,エコナックホールディングス株式会社,35210,3521
3524,日東製網株式会社,35240,3524
3526,芦森工業株式会社,35260,3526
3528,株式会社プロスペクト,35280,3528
3529,アツギ株式会社,35290,3529
3536,アクサスホールディングス株式会社,35360,3536
3537,昭栄薬品株式会社,35370,3537
3538,株式会社ウイルプラスホールディングス,35380,3538
3539,株式会社ジャパンミート,35390,3539
3540,株式会社歯愛メディカル,35400,3540
3541,株式会社農業総合研究所,35410,3541
3542,株式会社ベガコーポレーション,35420,3542
3543,株式会社コメダホールディングス,35430,3543
3545,株式会社デファクトスタンダード,35450,3545
3546,ダイユー・リックホールディングス株式会社,35460,3546
3547,株式会社串カツ田中,35470,3547
3548,株式会社バロックジャパンリミテッド,35480,3548
3549,株式会社クスリのアオキホールディングス,35490,3549
3550,株式会社スタジオアタオ,35500,3550
3551,ダイニック株式会社,35510,3551
3553,共和レザー株式会社,35530,3553
3556,リネットジャパングループ株式会社,35560,3556
3569,セーレン株式会社,35690,3569
3571,株式会社ソトー,35710,3571
3577,東海染工株式会社,35770,3577
3578,倉庫精練株式会社,35780,3578
3580,小松精練株式会社,35800,3580
3583,オーベクス株式会社,35830,3583
3591,株式会社ワコールホールディングス,35910,3591
3593,株式会社ホギメディカル,35930,3593
3597,株式会社自重堂,35970,3597
3598,山喜株式会社,35980,3598
3600,株式会社フジックス,36000,3600
3604,川本産業株式会社,36040,3604
3606,株式会社レナウン,36060,3606
3607,株式会社クラウディア,36070,3607
3608,株式会社ＴＳＩホールディングス,36080,3608
3622,ネットイヤーグループ株式会社,36220,3622
3623,ビリングシステム株式会社,36230,3623
3624,アクセルマーク株式会社,36240,3624
3625,テックファームホールディングス株式会社,36250,3625
